age,revenu_annuel,montant_credit,duree_mois,anciennete_emploi,nb_credits_en_cours,taux_endettement,historique,type_credit,defaut
28,43100,23900,60,4.1,3,11.1,bon,revolving,0
66,62500,11500,24,10.7,5,9.2,neutre,immobilier,0
67,45800,50000,120,0.6,2,10.9,bon,personnel,1
31,52800,38600,24,17.1,0,36.6,bon,auto,0
29,29400,22600,12,6.1,0,76.9,bon,auto,0
22,19600,44300,120,6.7,5,22.6,bon,personnel,0
67,41800,28800,12,6.9,3,68.9,neutre,personnel,0
55,74300,68300,24,5.2,4,46.0,mauvais,personnel,0
58,26300,29900,12,1.6,2,80.0,bon,immobilier,0
34,25200,68000,120,0.2,0,27.0,bon,personnel,0
52,66900,7200,12,0.9,4,10.8,bon,immobilier,1
22,28900,37100,48,25.4,4,32.1,neutre,personnel,0
53,29600,20400,36,1.0,4,23.0,bon,auto,0
48,30100,14700,36,10.8,3,16.3,neutre,personnel,0
36,35200,60500,36,4.1,4,57.3,bon,auto,0
55,16500,50100,120,4.4,1,30.4,neutre,auto,0
52,27700,6600,84,10.5,1,3.4,neutre,auto,0
41,40700,44400,120,3.5,0,10.9,neutre,immobilier,0
29,40600,40800,84,6.0,1,14.4,neutre,immobilier,0
21,64800,16200,36,1.3,2,8.3,mauvais,personnel,0
66,91100,15000,36,2.6,2,5.5,bon,personnel,0
34,77400,8800,60,2.1,2,2.3,neutre,personnel,0
35,57400,21200,48,0.2,2,9.2,bon,personnel,0
54,33700,23800,60,4.7,1,14.1,mauvais,auto,0
32,26600,47000,12,11.3,4,80.0,bon,auto,0
38,36600,32500,84,1.0,2,12.7,neutre,immobilier,1
55,48700,12800,36,4.0,3,8.8,mauvais,auto,0
49,54800,31800,48,3.3,3,14.5,bon,immobilier,0
52,49600,22500,240,1.8,2,2.3,bon,auto,0
20,34200,14000,36,1.2,3,13.6,bon,immobilier,0
42,53800,8800,24,3.5,2,8.2,bon,personnel,1
43,68200,41700,36,5.5,2,20.4,neutre,immobilier,0
51,56400,36800,48,0.9,3,16.3,bon,revolving,0
27,35700,39700,60,0.1,4,22.2,bon,personnel,0
27,23900,16200,240,3.0,5,3.4,bon,immobilier,0
58,23700,30300,120,4.6,0,12.8,bon,personnel,0
53,25800,10300,84,0.5,1,5.7,bon,auto,0
60,41300,13500,84,9.2,0,4.7,neutre,personnel,1
33,47100,27500,36,8.1,0,19.5,bon,immobilier,0
69,17900,32300,180,2.7,4,12.0,mauvais,personnel,1
33,28200,8600,60,2.8,1,6.1,bon,personnel,0
52,41000,12800,36,4.2,1,10.4,bon,immobilier,0
28,23200,20800,240,0.9,1,4.5,bon,personnel,0
65,45100,52600,60,7.4,5,23.3,bon,immobilier,0
36,31100,15200,36,1.2,3,16.3,mauvais,personnel,0
60,25300,29700,84,20.3,0,16.8,neutre,revolving,0
36,37300,31900,36,0.3,5,28.5,bon,immobilier,0
59,44200,22600,36,4.9,5,17.0,mauvais,personnel,0
42,23800,32500,36,1.7,4,45.5,neutre,personnel,0
23,32200,10500,60,0.8,2,6.5,neutre,auto,0
29,45900,17000,36,8.6,5,12.3,bon,personnel,0
54,24800,73400,12,1.1,0,80.0,bon,immobilier,0
29,15900,77100,48,1.0,0,80.0,bon,revolving,0
33,16800,48500,36,6.9,4,80.0,bon,personnel,1
47,29500,58100,60,0.3,1,39.4,mauvais,revolving,1
32,18800,7500,48,3.2,0,10.0,bon,immobilier,0
26,30500,13800,24,0.0,0,22.6,bon,personnel,0
51,83500,21600,36,4.0,2,8.6,neutre,auto,0
54,18200,145900,36,15.8,3,80.0,neutre,immobilier,1
56,31500,21600,48,13.9,2,17.1,bon,personnel,0
67,105500,45300,120,11.2,2,4.3,bon,auto,0
26,44500,35100,36,1.6,0,26.3,bon,auto,0
41,30200,34500,36,2.9,1,38.1,bon,immobilier,0
31,33600,26500,12,0.9,5,78.9,neutre,auto,0
65,45000,11600,60,17.0,1,5.2,bon,personnel,0
46,84800,4100,36,16.9,2,1.6,mauvais,personnel,1
24,27800,66000,60,1.8,5,47.5,bon,personnel,0
54,24900,17500,60,0.5,0,14.1,mauvais,revolving,0
22,18200,7300,12,1.8,0,40.1,mauvais,personnel,1
33,38200,36600,48,4.7,5,24.0,neutre,revolving,1
56,18000,36100,240,2.3,1,10.0,neutre,personnel,0
45,28800,46100,36,6.3,1,53.4,bon,immobilier,0
58,23100,58700,60,2.0,2,50.8,bon,auto,0
48,62100,14100,60,3.4,0,4.5,neutre,personnel,0
62,28200,14600,36,2.0,2,17.3,bon,personnel,0
48,44300,21500,84,0.8,0,6.9,neutre,personnel,0
22,16300,47800,12,11.9,4,80.0,bon,immobilier,0
23,38800,6200,36,6.8,5,5.3,bon,personnel,0
58,19900,29400,60,3.7,3,29.5,bon,personnel,0
21,29400,51700,180,12.8,1,11.7,mauvais,personnel,0
38,109700,50200,12,1.1,4,45.8,neutre,auto,0
20,57900,44200,60,0.2,3,15.3,neutre,immobilier,0
35,34100,56600,12,3.2,5,80.0,neutre,revolving,0
49,179800,3900,60,0.8,5,0.4,neutre,personnel,0
28,23000,83200,48,5.0,2,80.0,bon,personnel,1
43,65000,33900,48,4.9,5,13.0,mauvais,immobilier,1
69,16900,68500,240,1.3,5,20.3,bon,personnel,0
23,32100,11800,60,0.7,3,7.4,neutre,personnel,0
23,18500,7900,36,10.4,3,14.2,neutre,immobilier,0
33,41300,93900,240,5.4,2,11.4,mauvais,immobilier,0
61,37300,14100,36,2.1,5,12.6,bon,personnel,0
40,31100,21600,60,1.0,0,13.9,bon,revolving,1
51,62700,38900,60,0.9,2,12.4,bon,revolving,0
21,27300,46200,120,2.3,0,16.9,bon,immobilier,0
56,42800,57200,48,2.8,0,33.4,neutre,immobilier,1
23,54700,31500,60,15.4,5,11.5,neutre,auto,0
55,17300,12900,60,9.2,3,14.9,bon,personnel,0
27,25000,44100,48,12.9,2,44.1,bon,immobilier,1
62,37300,44600,180,4.4,5,8.0,neutre,personnel,0
34,49800,7600,36,1.4,0,5.1,bon,revolving,0
29,73900,72600,36,12.2,5,32.7,bon,immobilier,0
36,32600,4700,60,0.1,2,2.9,neutre,immobilier,0
20,31000,55500,36,4.3,0,59.7,bon,auto,0
28,23500,17300,120,1.9,1,7.4,mauvais,auto,1
49,42800,44100,36,6.9,2,34.3,neutre,personnel,1
35,31300,38500,48,0.2,4,30.8,bon,immobilier,0
37,31700,26200,60,0.2,5,16.5,bon,revolving,0
60,34700,36900,120,8.6,0,10.6,bon,immobilier,0
26,47800,25300,60,6.1,2,10.6,mauvais,personnel,0
39,27400,44300,24,1.0,2,80.0,bon,revolving,1
29,24700,124200,36,3.9,3,80.0,neutre,revolving,0
44,45100,10500,84,9.4,3,3.3,neutre,personnel,0
36,15000,2900,180,11.5,5,1.3,bon,personnel,0
22,26900,20100,60,1.1,1,14.9,bon,personnel,0
23,20400,19200,60,0.3,2,18.8,bon,auto,1
62,66300,20700,48,3.0,1,7.8,neutre,revolving,0
22,29100,14100,48,0.5,1,12.1,mauvais,immobilier,1
59,27400,49500,48,3.0,2,45.2,mauvais,revolving,1
65,35400,10200,24,4.5,0,14.4,bon,personnel,0
43,27000,36900,12,3.6,4,80.0,neutre,immobilier,0
35,29700,42100,60,0.6,2,28.4,neutre,personnel,0
58,38100,33600,60,5.4,2,17.6,mauvais,revolving,0
69,29400,37800,36,6.5,3,42.9,neutre,personnel,0
26,29300,52300,120,5.6,3,17.8,bon,revolving,1
68,21900,27900,36,1.1,5,42.5,bon,auto,0
67,20400,21100,84,5.0,3,14.8,mauvais,revolving,0
27,37400,37800,84,1.7,4,14.4,neutre,immobilier,0
22,42300,41000,120,0.8,4,9.7,bon,immobilier,0
55,17800,50200,120,26.9,0,28.2,mauvais,personnel,0
23,53100,8100,84,2.2,4,2.2,neutre,personnel,0
50,53200,23700,48,4.6,4,11.1,bon,auto,0
23,59100,12800,60,2.2,3,4.3,bon,personnel,0
54,42200,39800,120,17.2,0,9.4,bon,immobilier,0
31,49900,44700,48,11.1,0,22.4,neutre,personnel,0
24,108300,22200,60,6.6,0,4.1,neutre,immobilier,0
23,31200,16100,36,0.7,4,17.2,mauvais,personnel,1
29,21500,40900,60,3.0,3,38.0,bon,personnel,1
47,16900,24500,24,2.4,2,72.5,bon,personnel,1
23,87400,73000,60,5.7,3,16.7,bon,personnel,0
60,87900,93100,48,8.5,2,26.5,bon,immobilier,1
50,22900,54200,36,1.3,1,78.9,neutre,personnel,0
34,25200,31700,48,3.1,4,31.4,neutre,auto,0
69,30900,96600,84,1.4,2,44.7,mauvais,auto,0
52,67000,31800,180,11.5,3,3.2,neutre,personnel,0
53,19100,19200,12,7.6,5,80.0,bon,immobilier,0
28,15000,16800,36,14.2,5,37.3,bon,personnel,1
55,107300,16400,84,5.7,4,2.2,neutre,personnel,1
47,42500,26800,60,0.1,5,12.6,neutre,auto,0
69,45600,37200,36,1.5,2,27.2,bon,immobilier,0
43,32800,10000,60,2.2,2,6.1,mauvais,revolving,1
53,45800,19600,120,2.7,5,4.3,mauvais,revolving,0
37,17000,31200,36,4.4,5,61.2,neutre,personnel,0
22,23900,42200,48,5.3,0,44.1,bon,auto,0
26,38300,26400,12,18.5,0,68.9,bon,personnel,0
63,15000,31900,180,4.1,1,14.2,neutre,immobilier,0
56,31200,11300,120,1.8,4,3.6,bon,immobilier,0
38,30300,14200,60,0.5,1,9.4,bon,immobilier,0
54,31200,25800,240,3.7,5,4.1,neutre,revolving,0
20,27600,38500,36,3.3,1,46.5,bon,revolving,0
21,22100,31600,84,2.7,1,20.4,bon,immobilier,0
45,15000,14900,84,8.9,0,14.2,bon,auto,0
51,39000,22800,120,2.1,5,5.8,bon,revolving,1
66,31300,77500,60,0.1,1,49.5,bon,auto,0
57,18300,39400,36,1.7,4,71.8,neutre,auto,1
32,37500,24000,24,9.3,3,32.0,bon,immobilier,1
60,31300,13100,36,1.4,0,14.0,bon,auto,0
44,28800,16300,120,5.3,1,5.7,bon,personnel,0
61,15000,27000,48,1.8,0,45.0,bon,personnel,0
28,51100,32600,60,7.1,0,12.8,bon,immobilier,0
21,19600,40000,12,0.7,4,80.0,bon,revolving,1
22,37500,35300,48,8.5,3,23.5,neutre,personnel,0
69,24200,20800,48,3.0,0,21.5,mauvais,personnel,0
24,29900,18800,60,13.4,2,12.6,bon,immobilier,0
66,64600,112700,48,8.1,1,43.6,bon,personnel,0
56,47400,18200,24,3.2,3,19.2,neutre,revolving,0
27,63900,10900,12,2.4,0,17.1,neutre,immobilier,0
63,42800,8500,180,1.7,1,1.3,bon,immobilier,0
27,44300,21000,60,25.9,4,9.5,mauvais,revolving,0
27,15000,51900,60,0.6,4,69.2,bon,revolving,0
48,31000,18000,180,3.7,5,3.9,mauvais,revolving,0
34,32500,75700,60,12.4,5,46.6,mauvais,auto,0
34,67000,26800,60,0.3,4,8.0,mauvais,immobilier,0
29,28200,58500,60,6.2,1,41.5,bon,auto,0
50,41500,15800,36,1.0,4,12.7,bon,immobilier,0
21,40700,16000,36,0.2,3,13.1,bon,immobilier,0
32,64800,28700,120,6.2,5,4.4,neutre,immobilier,0
47,34000,37700,48,5.7,4,27.7,bon,revolving,0
44,54900,23700,36,1.8,4,14.4,bon,personnel,0
54,15500,33000,120,2.2,3,21.3,bon,revolving,0
30,16200,40600,24,3.8,4,80.0,bon,auto,1
52,15000,10000,60,14.2,1,13.3,neutre,personnel,0
57,53800,21200,84,6.3,0,5.6,mauvais,immobilier,0
39,50900,18700,36,4.1,1,12.2,bon,immobilier,0
32,56900,19400,36,6.0,3,11.4,bon,immobilier,0
47,25900,35800,48,5.6,3,34.6,neutre,personnel,1
48,27400,18900,84,0.4,2,9.9,bon,personnel,0
24,34200,6600,120,11.7,2,1.9,bon,immobilier,0
48,74700,22800,120,4.6,1,3.1,bon,personnel,0
27,84700,12800,24,1.5,5,7.6,bon,personnel,0
48,54000,38100,36,3.5,1,23.5,bon,revolving,0
66,42900,47300,60,1.9,0,22.1,neutre,immobilier,0
46,70800,5900,84,13.1,0,1.2,mauvais,revolving,0
58,32000,15600,12,7.3,0,48.8,mauvais,immobilier,0
35,29900,34500,24,0.4,5,57.7,neutre,immobilier,1
66,34000,10000,24,2.6,2,14.7,bon,auto,0
60,22300,46500,36,2.3,4,69.5,mauvais,immobilier,1
65,33300,56100,60,9.8,2,33.7,neutre,immobilier,0
57,20800,24000,180,16.3,5,7.7,bon,personnel,0
52,60600,15700,24,3.0,3,13.0,bon,personnel,0
46,47700,5300,60,8.4,1,2.2,neutre,personnel,0
66,74200,47600,48,6.0,0,16.0,neutre,personnel,0
62,16100,109300,48,5.9,1,80.0,neutre,revolving,1
40,94000,94600,24,2.4,3,50.3,bon,auto,0
24,16500,23500,36,0.4,0,47.5,bon,personnel,0
20,19900,12500,36,0.4,4,20.9,neutre,personnel,0
31,26600,48400,84,11.4,1,26.0,bon,immobilier,0
23,69800,24600,60,1.0,5,7.0,bon,personnel,0
30,40700,37600,60,1.0,0,18.5,bon,immobilier,0
25,32100,33300,60,5.0,5,20.7,neutre,personnel,0
69,24400,28700,36,1.1,5,39.2,bon,immobilier,0
24,18300,55300,36,10.7,3,80.0,bon,revolving,1
51,64000,56700,12,3.2,2,80.0,mauvais,immobilier,1
37,54100,18700,24,0.8,5,17.3,bon,revolving,0
28,71400,14100,36,0.5,4,6.6,bon,immobilier,0
55,44300,4700,240,15.2,3,0.5,bon,immobilier,0
68,15000,21100,240,1.9,1,7.0,neutre,immobilier,0
59,19500,12500,84,2.3,0,9.2,bon,auto,0
68,45800,36100,60,1.5,5,15.8,bon,revolving,0
49,30200,21300,60,0.6,5,14.1,bon,personnel,0
53,27500,22900,60,3.0,5,16.7,neutre,immobilier,0
27,20900,47500,60,0.8,0,45.5,bon,auto,0
62,58300,35500,36,3.5,2,20.3,bon,immobilier,1
57,45600,24800,240,6.3,1,2.7,neutre,immobilier,1
32,46700,87600,84,1.5,2,26.8,neutre,personnel,0
37,26500,45100,36,3.5,0,56.7,neutre,personnel,0
50,39700,20100,60,5.4,3,10.1,bon,immobilier,0
20,18600,20700,84,5.3,3,15.9,mauvais,immobilier,1
60,34000,46700,180,6.0,1,9.2,neutre,auto,0
34,15000,31000,48,1.6,3,51.7,neutre,revolving,0
23,16600,12300,48,6.1,3,18.5,bon,personnel,0
36,30900,50300,36,3.2,3,54.3,bon,immobilier,0
61,119100,64900,48,2.8,1,13.6,bon,immobilier,0
33,15000,61500,36,18.4,0,80.0,neutre,revolving,0
46,19500,79200,12,9.7,1,80.0,bon,auto,0
60,40500,114500,48,5.8,0,70.7,neutre,revolving,0
21,88000,90300,48,0.9,4,25.7,bon,immobilier,0
57,40200,34100,84,0.5,1,12.1,neutre,immobilier,0
34,51600,23300,60,1.2,1,9.0,bon,revolving,0
54,30700,7500,36,14.2,0,8.1,bon,personnel,0
29,28100,27100,48,0.7,3,24.1,bon,revolving,0
26,37800,38700,84,4.2,0,14.6,bon,immobilier,0
59,26100,27700,48,5.8,2,26.5,neutre,revolving,1
60,52200,7200,60,3.2,1,2.8,bon,personnel,0
69,16300,22000,36,10.5,3,45.0,bon,personnel,0
53,56700,42300,12,0.5,5,74.6,bon,personnel,1
43,37000,13100,180,1.6,3,2.4,bon,personnel,0
29,32600,30200,36,4.4,4,30.9,bon,personnel,0
34,16000,36400,36,7.0,1,75.8,neutre,personnel,1
52,22300,58800,24,4.0,2,80.0,bon,personnel,0
37,66100,89200,60,8.0,4,27.0,neutre,personnel,0
44,32700,20700,84,5.4,2,9.0,bon,immobilier,0
28,41700,30600,60,6.1,5,14.7,bon,immobilier,0
41,23400,31300,120,1.0,5,13.4,bon,personnel,0
31,35800,42400,36,18.3,4,39.5,bon,immobilier,0
25,18300,39200,36,3.5,3,71.4,bon,immobilier,0
26,38200,72900,240,0.1,2,9.5,bon,personnel,0
45,43700,5300,48,7.9,5,3.0,neutre,personnel,0
38,42600,36000,120,1.3,5,8.5,bon,immobilier,0
24,23100,37800,60,0.5,5,32.7,neutre,auto,0
45,30600,22800,36,3.1,2,24.8,bon,personnel,0
28,47500,5500,240,1.2,1,0.6,mauvais,immobilier,0
20,32700,25800,36,5.0,5,26.3,bon,personnel,0
26,31500,16400,60,1.6,0,10.4,bon,auto,0
42,94100,87100,36,0.2,4,30.9,bon,auto,0
67,22600,35000,60,20.6,1,31.0,mauvais,immobilier,0
32,62300,15400,60,0.8,4,4.9,neutre,immobilier,0
34,20400,6400,36,6.4,3,10.5,bon,revolving,0
32,50400,40700,240,5.6,0,4.0,bon,immobilier,0
37,51700,43800,24,15.9,5,42.4,neutre,immobilier,0
55,28100,23100,48,5.8,5,20.6,neutre,immobilier,0
36,19800,41100,12,1.2,1,80.0,bon,personnel,0
52,15000,21100,60,8.7,0,28.1,bon,revolving,0
64,26700,56800,48,21.3,5,53.2,bon,immobilier,0
67,47200,53900,60,0.6,2,22.8,bon,immobilier,1
48,21200,8500,60,2.1,3,8.0,bon,revolving,0
55,38100,10100,84,1.2,4,3.8,bon,immobilier,0
65,17400,111500,240,8.8,3,32.0,bon,personnel,1
59,32300,51700,120,9.0,2,16.0,neutre,auto,0
34,20500,11100,36,1.6,4,18.0,bon,revolving,0
26,34900,9000,84,1.4,0,3.7,bon,auto,0
25,28300,31100,24,1.2,3,54.9,mauvais,immobilier,1
64,20000,12100,24,0.6,3,30.2,bon,auto,0
47,26100,21600,48,0.8,4,20.7,bon,immobilier,0
34,22800,26000,48,2.9,1,28.5,bon,immobilier,0
37,18800,25300,60,0.9,4,26.9,bon,immobilier,0
34,62400,59200,48,5.1,1,23.7,bon,personnel,0
60,30300,97200,60,13.8,3,64.2,bon,personnel,0
50,15000,19200,240,0.5,4,6.4,bon,immobilier,0
63,26600,12200,36,3.9,0,15.3,bon,personnel,0
35,57400,35300,48,3.9,5,15.4,mauvais,immobilier,0
43,24800,84300,24,6.1,3,80.0,bon,auto,1
26,76800,20300,36,1.4,0,8.8,bon,revolving,0
68,23700,48800,240,1.3,3,10.3,neutre,personnel,0
45,46700,15000,12,7.5,1,32.1,bon,revolving,0
47,61000,27300,36,0.4,5,14.9,bon,immobilier,0
40,45500,11900,48,6.3,0,6.5,bon,personnel,0
33,18300,27100,36,4.5,0,49.4,bon,auto,0
67,22700,24800,60,6.3,4,21.9,mauvais,personnel,1
44,65200,41200,240,1.5,0,3.2,mauvais,auto,0
53,24300,93400,84,5.5,1,54.9,neutre,auto,0
21,59200,20500,48,6.9,2,8.7,bon,immobilier,0
33,29300,6600,60,2.4,5,4.5,bon,auto,0
60,39000,23400,120,3.3,4,6.0,bon,auto,0
24,18200,33200,36,8.8,3,60.8,bon,immobilier,0
25,26800,31000,84,4.2,2,16.5,mauvais,immobilier,0
60,23400,24100,60,0.4,4,20.6,bon,immobilier,0
35,40700,76200,84,12.1,1,26.7,bon,immobilier,0
33,38000,29600,24,1.3,5,38.9,bon,immobilier,0
48,45800,25000,84,7.6,4,7.8,neutre,personnel,0
29,28400,15600,84,5.3,3,7.8,neutre,immobilier,0
22,22800,7900,60,10.7,3,6.9,bon,immobilier,0
20,39800,33900,36,3.9,3,28.4,neutre,auto,0
23,21700,31900,36,3.9,3,49.0,bon,personnel,0
27,62300,12800,84,2.4,4,2.9,neutre,immobilier,0
54,34300,26100,60,3.0,2,15.2,bon,revolving,0
34,30900,24300,240,14.2,1,3.9,bon,immobilier,0
23,45800,17400,48,7.2,4,9.5,bon,personnel,0
20,35000,15400,36,7.8,1,14.7,bon,auto,0
43,15900,35700,84,0.5,0,32.1,neutre,personnel,0
62,21400,23000,84,1.8,0,15.4,mauvais,auto,1
36,61600,17800,60,3.4,0,5.8,bon,immobilier,0
23,37900,14700,84,2.0,3,5.5,bon,revolving,0
31,15700,24600,36,1.8,4,52.2,bon,auto,1
44,43300,51400,36,14.9,1,39.6,bon,auto,0
29,27500,31100,24,3.9,0,56.5,neutre,immobilier,0
68,23500,22800,36,0.7,3,32.3,neutre,personnel,0
58,20500,33400,60,1.4,2,32.6,bon,personnel,1
37,59900,69900,36,0.4,4,38.9,mauvais,personnel,1
67,15000,37900,120,2.6,2,25.3,bon,immobilier,0
36,23900,32300,36,13.3,3,45.0,neutre,auto,1
27,38600,42100,60,4.7,3,21.8,neutre,personnel,0
66,80000,24100,60,2.2,1,6.0,bon,revolving,0
67,47900,30600,36,4.1,4,21.3,bon,immobilier,0
35,23800,19100,60,6.0,4,16.1,mauvais,personnel,0
49,78000,9100,240,2.8,4,0.6,bon,auto,0
28,18400,34200,180,3.7,1,12.4,neutre,immobilier,0
52,41500,34300,36,12.0,1,27.6,bon,personnel,0
54,46300,22000,60,10.4,1,9.5,neutre,auto,0
55,23400,55600,36,7.0,0,79.2,bon,personnel,0
48,51500,16200,48,1.4,5,7.9,neutre,personnel,0
55,28100,7800,36,0.2,5,9.3,bon,auto,0
47,51400,16500,180,0.8,4,2.1,bon,immobilier,0
60,15000,9100,60,0.1,0,12.1,neutre,immobilier,1
28,42900,34100,36,1.2,5,26.5,neutre,personnel,1
44,29600,15900,240,1.7,4,2.7,neutre,personnel,0
40,64500,53600,60,0.6,0,16.6,bon,immobilier,0
46,35500,52800,24,2.2,0,74.4,bon,revolving,0
27,67800,14100,84,2.1,1,3.0,mauvais,immobilier,0
36,46800,15300,60,3.6,2,6.5,neutre,personnel,0
67,34100,39100,48,7.0,2,28.7,neutre,revolving,1
25,53800,53400,36,12.1,3,33.1,bon,revolving,0
51,54000,6600,36,1.6,4,4.1,neutre,personnel,0
53,46000,32800,36,16.9,2,23.8,neutre,personnel,0
43,15000,5800,120,7.7,2,3.9,bon,personnel,0
21,22200,18300,36,22.6,3,27.5,bon,immobilier,0
21,72600,57800,48,6.4,0,19.9,bon,personnel,0
33,19400,221200,240,2.0,0,57.0,mauvais,auto,1
25,56500,22800,240,3.9,4,2.0,mauvais,immobilier,0
24,51700,11200,84,3.2,0,3.1,bon,immobilier,0
28,25300,18800,84,7.6,5,10.6,neutre,personnel,0
29,15000,28200,180,3.1,3,12.5,bon,immobilier,0
61,27300,16800,84,2.3,3,8.8,mauvais,auto,0
51,102600,14100,48,7.4,4,3.4,bon,revolving,0
21,23600,20000,24,1.0,1,42.4,bon,personnel,0
51,24400,35500,36,1.7,3,48.5,mauvais,auto,1
26,22100,23900,48,3.9,2,27.0,mauvais,immobilier,0
41,66700,14500,36,9.4,2,7.2,bon,auto,0
21,32200,16800,36,2.4,5,17.4,bon,immobilier,0
24,26600,20100,24,9.9,5,37.8,neutre,personnel,1
26,73600,13400,60,0.7,2,3.6,bon,personnel,1
41,48500,16400,48,11.2,2,8.5,neutre,auto,0
43,22900,42200,36,1.8,1,61.4,mauvais,auto,1
37,19700,22900,60,3.5,2,23.2,bon,immobilier,0
51,64800,7900,36,8.5,2,4.1,bon,personnel,0
56,36600,55100,48,1.8,0,37.6,bon,personnel,0
56,16700,36000,36,6.5,1,71.9,mauvais,auto,0
48,15000,10200,60,5.4,4,13.6,neutre,immobilier,0
47,20800,20800,120,2.5,4,10.0,bon,immobilier,0
44,19500,15500,24,0.9,0,39.7,mauvais,personnel,0
31,15000,43200,120,0.7,5,28.8,mauvais,immobilier,1
44,21000,20700,120,1.6,0,9.9,mauvais,auto,0
20,22900,25600,240,5.8,0,5.6,bon,immobilier,0
68,28800,23600,120,8.1,0,8.2,neutre,personnel,0
38,84700,9500,60,2.3,0,2.2,bon,personnel,0
57,31800,72000,24,9.1,1,80.0,bon,personnel,1
67,33400,42800,24,10.9,5,64.1,neutre,immobilier,1
44,46800,15900,36,3.3,2,11.3,bon,personnel,0
63,32300,30800,48,5.9,1,23.8,bon,personnel,0
43,44400,53200,240,5.2,0,6.0,bon,auto,0
26,41800,28000,36,22.7,1,22.3,bon,revolving,0
21,38600,80000,60,1.0,2,41.5,bon,auto,0
26,144800,207400,240,1.6,2,7.2,mauvais,immobilier,0
67,57300,24600,12,1.7,2,42.9,bon,immobilier,0
43,21100,17900,12,3.7,1,80.0,bon,personnel,0
35,43700,13500,36,0.7,0,10.3,neutre,immobilier,0
42,24400,5700,36,2.4,2,7.8,neutre,personnel,0
32,45400,64500,48,12.7,0,35.5,bon,auto,0
63,18300,21000,48,4.9,5,28.7,neutre,auto,0
69,20900,49600,60,0.1,1,47.5,mauvais,immobilier,1
24,43100,57200,24,2.0,3,66.4,neutre,personnel,1
55,59800,12600,60,11.3,3,4.2,bon,auto,1
36,46700,14000,36,4.3,0,10.0,neutre,immobilier,0
22,55700,91200,48,0.5,3,40.9,neutre,immobilier,0
66,43800,25600,12,10.0,3,58.4,bon,revolving,1
23,39600,16900,84,0.3,0,6.1,neutre,personnel,0
30,28200,12900,60,2.7,3,9.1,bon,personnel,0
21,54500,24400,36,7.2,0,14.9,bon,personnel,0
43,60600,77300,60,5.7,2,25.5,bon,personnel,0
49,35200,43500,48,0.9,1,30.9,bon,immobilier,0
36,34300,30600,120,7.8,1,8.9,bon,auto,0
23,80500,81800,240,6.7,5,5.1,mauvais,personnel,0
25,35900,71500,24,4.5,5,80.0,bon,immobilier,0
66,37700,34000,48,12.5,5,22.5,bon,personnel,0
60,46300,187800,36,0.1,5,80.0,neutre,auto,0
66,34600,22600,84,4.5,3,9.3,neutre,immobilier,0
46,24100,58000,12,7.0,5,80.0,neutre,personnel,1
47,43900,20400,60,1.0,5,9.3,mauvais,personnel,1
59,35600,50600,120,0.7,1,14.2,neutre,auto,0
50,91200,22600,48,4.4,0,6.2,neutre,auto,0
41,53900,37200,120,0.9,2,6.9,bon,personnel,0
34,27000,143400,24,8.1,3,80.0,neutre,personnel,0
44,52300,52400,180,0.8,0,6.7,neutre,personnel,0
23,42400,37600,84,10.0,3,12.7,bon,immobilier,0
29,69900,15600,48,0.8,1,5.6,bon,personnel,0
56,27900,30700,24,1.6,2,55.0,bon,immobilier,0
63,39900,13300,60,14.4,2,6.7,bon,personnel,0
25,34600,50100,60,7.1,4,29.0,bon,auto,0
24,37400,49200,24,7.0,1,65.8,neutre,immobilier,0
24,23300,23700,180,1.4,2,6.8,neutre,auto,0
59,48400,86200,84,5.2,3,25.4,bon,immobilier,0
35,44800,78100,240,2.6,5,8.7,bon,revolving,1
36,69100,29900,36,5.6,2,14.4,bon,revolving,0
20,36100,40000,48,2.5,0,27.7,neutre,immobilier,0
68,29600,17800,36,4.5,3,20.0,bon,immobilier,0
41,53900,22200,36,12.6,0,13.7,mauvais,immobilier,0
59,24400,12600,24,1.0,3,25.8,bon,revolving,0
55,62500,19200,24,24.0,2,15.4,neutre,auto,0
27,62400,25000,60,9.8,3,8.0,bon,personnel,0
60,68100,8400,36,1.0,0,4.1,neutre,personnel,0
47,43800,40300,24,5.2,2,46.0,bon,auto,1
50,28500,55000,60,0.7,1,38.6,neutre,immobilier,0
30,38400,26800,84,40.0,3,10.0,mauvais,auto,0
62,43900,4100,84,1.9,0,1.3,mauvais,revolving,1
66,27400,22500,60,1.5,3,16.4,mauvais,personnel,0
40,70700,10100,36,2.9,2,4.8,bon,immobilier,0
24,48500,17600,60,6.3,0,7.3,bon,revolving,0
62,23200,74300,60,5.6,4,64.1,mauvais,immobilier,1
64,93100,4900,36,0.2,5,1.8,mauvais,personnel,0
45,38100,15200,24,6.0,3,19.9,bon,auto,0
48,21000,48100,180,2.6,3,15.3,bon,personnel,1
31,24000,16500,24,10.3,2,34.4,bon,immobilier,0
23,76400,15600,36,2.7,1,6.8,bon,revolving,0
67,90400,111600,36,0.4,0,41.2,bon,revolving,0
44,60200,35100,120,2.5,2,5.8,neutre,immobilier,0
33,70200,51700,60,2.4,3,14.7,bon,personnel,0
54,66700,38000,240,8.2,0,2.8,bon,immobilier,0
21,48000,30100,120,2.9,1,6.3,bon,personnel,0
23,42800,65200,84,8.6,3,21.8,bon,auto,0
32,47600,102100,36,1.5,1,71.5,neutre,auto,0
